Year_of_Sampling	Date_of_Sampling 	sample-id	forward-absolute-filepath 	reverse-absolute-filepath 	Location	Region	Berry_Type	Year_of_Planting 	Rootstock	Genotype	Treatment	Replicate	Vine	Observed_Diverstiy	Chao1_Diversity	Shannon_Diversity	Evenness_Diversity	AMF_Colonization	Total_Hyphae	Total_Arbuscules	Total_Vesicles	Total_None	Average_Cluster_Count	Average_Cluster_Weight	Average_Harvest	Bulk_Density	pH	EC	Nitrate	Ammonium	Total_Inorganic_N	PMN	Phosphate	N_Leaf	P_Leaf	K_Leaf	S_Leaf	B_Leaf	Ca_Leaf	Mg_Leaf	Zn_Leaf	Mn_Leaf	Fe_Leaf	Cu_Leaf	POXC	MBC	Min_C	Clay_Content	Sand_Content	Normal_Precipitation_cm	Normal_Temperature_C	Vineyard_Age_yr	Soil_K	Soil_Na	Soil_Ca	Soil_Mg	CEC	Soil_Zn	Soil_Mn	Soil_Cu	Soil_Fe	total_anthocyanins	quercetin_aglycone 	quercetin_glycosides 	grape_reaction_product 	tannin	polymeric_anthocyaninstannin_index	polymeric_anthocyanins 	catechintannin_index	catechin	gallic_acid	caftaric_acid 	caffeic_acid 	astilbin																									
2022	3-Aug-22	AR204	/Users/amandarodriguez/Desktop/sequencing-data/AR204_S3_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR204_S3_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	6	1	1	141	141	3.18	0.64	94	46	0	10	3	25.8	4.59	130.76	1.2	7.2	70.92	0.18	1.67	1.85	1.53	14.63	27500	2780	15300	2120	67.3	18100	4300	39.3	87.8	249	18.4	402.58	72.04	1.6	28.7	31.1	83.2	14.26	5	252.0	 46.0	2306.604	872.37	19.54	3.6	18.2	2.6	45.4		< 0.2	2.1	0.5	19.5				4.5	< 0.2	43.2	< 0.2	< 0.2																									
2022	3-Aug-22	AR205	/Users/amandarodriguez/Desktop/sequencing-data/AR205_S4_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR205_S4_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	6	1	2	129	129	2.93	0.60	92	45	0	9	4	25.8	4.59	130.76	1.2	7.2	70.92	0.18	1.67	1.85	1.53	14.63	27500	2780	15300	2120	67.3	18100	4300	39.3	87.8	249	18.4	402.58	72.04	1.6	28.7	31.1	83.2	14.26	5	252.0	 46.0	2306.604	872.37	19.54	3.6	18.2	2.6	45.4		< 0.2	2.1	0.5	19.5				4.5	< 0.2	43.2	< 0.2	< 0.2																									
2022	3-Aug-22	AR207	/Users/amandarodriguez/Desktop/sequencing-data/AR207_S5_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR207_S5_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	6	1	2	129	129	2.93	0.60						25.8	4.59	130.76	1.2	7.2	70.92	0.18	1.67	1.85	1.53	14.63	27500	2780	15300	2120	67.3	18100	4300	39.3	87.8	249	18.4	402.58	72.04	1.6	28.7	31.1	83.2	14.26	5	252.0	 46.0	2306.604	872.37	19.54	3.6	18.2	2.6	45.4		< 0.2	2.1	0.5	19.5				4.5	< 0.2	43.2	< 0.2	< 0.2																									
2022	3-Aug-22	AR210	/Users/amandarodriguez/Desktop/sequencing-data/AR210_S6_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR210_S6_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	1	2	1	107	107	3.11	0.66	74	36	0	5	13	32.6	6.31	215.89	1.2	7	98.62	0.24	1.46	1.70	14.4	18.52	29900	2840	16300	2410	54.8	16900	4290	40.8	101	274	19.3	479.47	236.32	1.51	28.7	31.1	83.2	14.26	5	211.0	 55.0	2869.728	710.775	20.95	4.5	22.5	3.2	57		< 0.2	3	0.6	15.6				4.8	< 0.2	39	< 0.2	< 0.2																									
2022	3-Aug-22	AR211	/Users/amandarodriguez/Desktop/sequencing-data/AR211_S7_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR211_S7_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	1	2	1	107	107	3.11	0.66	74	36	0	5	13	32.6	6.31	215.89	1.2	7	98.62	0.24	1.46	1.70	14.4	18.52	29900	2840	16300	2410	54.8	16900	4290	40.8	101	274	19.3	479.47	236.32	1.51	28.7	31.1	83.2	14.26	5	211.0	 55.0	2869.728	710.775	20.95	4.5	22.5	3.2	57		< 0.2	3	0.6	15.6				4.8	< 0.2	39	< 0.2	< 0.2																									
2022	3-Aug-22	AR213	/Users/amandarodriguez/Desktop/sequencing-data/AR213_S8_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR213_S8_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	1	2	2	132	132	2.85	0.58	70	34	0	8	15	32.6	6.31	215.89	1.2	7	98.62	0.24	1.46	1.70	14.4	18.52	29900	2840	16300	2410	54.8	16900	4290	40.8	101	274	19.3	479.47	236.32	1.51	28.7	31.1	83.2	14.26	5	211.0	 55.0	2869.728	710.775	20.95	4.5	22.5	3.2	57		< 0.2	3	0.6	15.6				4.8	< 0.2	39	< 0.2	< 0.2																									
2022	3-Aug-22	AR216	/Users/amandarodriguez/Desktop/sequencing-data/AR216_S9_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR216_S9_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	2	2	1	108	108	2.66	0.57	62	30	0	4	19	32.2	5.44	189.22	1.2	6.5	66.32	0.31	1.34	1.65	12.07	16.04	26500	2650	13400	2080	75.7	19700	5270	56.1	125	236	48.9	455.38	333.51	1.62	28.7	31.1	83.2	14.26	5	212.0	 55.0	2416.824	1059.48	21.56	3	24.1	3.5	76.8		< 0.2	2.6	0.8	16.9				5.1	< 0.2	43.4	< 0.2	< 0.2																									
2022	3-Aug-22	AR218	/Users/amandarodriguez/Desktop/sequencing-data/AR218_S10_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR218_S10_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	2	2	2	118	118	3.22	0.67	62	30	1	6	19	32.2	5.44	189.22	1.2	6.5	66.32	0.31	1.34	1.65	12.07	16.04	26500	2650	13400	2080	75.7	19700	5270	56.1	125	236	48.9	455.38	333.51	1.62	28.7	31.1	83.2	14.26	5	212.0	 55.0	2416.824	1059.48	21.56	3	24.1	3.5	76.8		< 0.2	2.6	0.8	16.9				5.1	< 0.2	43.4	< 0.2	< 0.2																									
2022	3-Aug-22	AR220	/Users/amandarodriguez/Desktop/sequencing-data/AR220_S11_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR220_S11_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	2	2	3	115	115	3.12	0.66	66	31	0	4	17	32.2	5.44	189.22	1.2	6.5	66.32	0.31	1.34	1.65	12.07	16.04	26500	2650	13400	2080	75.7	19700	5270	56.1	125	236	48.9	455.38	333.51	1.62	28.7	31.1	83.2	14.26	5	212.0	 55.0	2533.056	1059.48	21.56	3	24.1	3.5	76.8		< 0.2	2.6	0.8	16.9				5.1	< 0.2	43.4	< 0.2	< 0.2																									
2022	3-Aug-22	AR223	/Users/amandarodriguez/Desktop/sequencing-data/AR223_S12_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR223_S12_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	3	2	1	130	130	3.26	0.67	64	31	0	5	18	29.5	5.05	158.87	1.2	6.7	94.15	0.58	1.36	1.94	7.25	12.55	30000	3660	15750	2515	52.85	18500	4035	41.55	106.35	298	37.15	597.26	197.78	1.11	28.7	31.1	83.2	14.26	5	222.0	 55.0	2533.056	886.95	20.75	3.1	25.4	3.2	57.5		< 0.2	1.9	0.6	17.8				4.2	< 0.2	37.2	< 0.2	< 0.2																									
2022	3-Aug-22	AR224	/Users/amandarodriguez/Desktop/sequencing-data/AR224_S13_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR224_S13_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	3	2	2	102	102	2.52	0.54	66	33	0	10	17	29.5	5.05	158.87	1.2	6.7	94.15	0.58	1.36	1.94	7.25	12.55	30000	3660	15750	2515	52.85	18500	4035	41.55	106.35	298	37.15	597.26	197.78	1.11	28.7	31.1	83.2	14.26	5	222.0	 55.0	2533.056	886.95	20.75	3.1	25.4	3.2	57.5		< 0.2	1.9	0.6	17.8				4.2	< 0.2	37.2	< 0.2	< 0.2																									
2022	3-Aug-22	AR227	/Users/amandarodriguez/Desktop/sequencing-data/AR227_S14_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR227_S14_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	3	2	3	138	138	3.06	0.62	80	36	0	9	10	29.5	5.05	158.87	1.2	6.7	94.15	0.58	1.36	1.94	7.25	12.55	30000	3660	15750	2515	52.85	18500	4035	41.55	106.35	298	37.15	597.26	197.78	1.11	28.7	31.1	83.2	14.26	5	222.0	 55.0	2533.056	886.95	20.75	3.1	25.4	3.2	57.5		< 0.2	1.9	0.6	17.8				4.2	< 0.2	37.2	< 0.2	< 0.2																									
2022	3-Aug-22	AR229	/Users/amandarodriguez/Desktop/sequencing-data/AR229_S15_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR229_S15_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	4	2	1	88	88	2.12	0.47	78	30	1	10	11	32	5.36	177.14	1.2	7	59.7	0.18	2.8	2.98	10.77	11.61	26600	2650	13300	2180	75.5	17800	4980	43	97	231	21.2	405.88	344.55	1.7	28.7	31.1	83.2	14.26	5	295.0	 66.0	2845.68	1500.525	27.59	2.3	23.8	3.2	31.6		< 0.2	1.9	0.7	20.2				4.8	< 0.2	39.8	< 0.2	< 0.2																									
2022	3-Aug-22	AR231	/Users/amandarodriguez/Desktop/sequencing-data/AR231_S16_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR231_S16_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	4	2	2	157	157	3.17	0.63	82	29	2	13	9	32	5.36	177.14	1.2	7	59.7	0.18	2.8	2.98	10.77	11.61	26600	2650	13300	2180	75.5	17800	4980	43	97	231	21.2	405.88	344.55	1.7	28.7	31.1	83.2	14.26	5	295.0	 66.0	2845.68	1500.525	27.59	2.3	23.8	3.2	31.6		< 0.2	1.9	0.7	20.2				4.8	< 0.2	39.8	< 0.2	< 0.2																									
2022	3-Aug-22	AR233	/Users/amandarodriguez/Desktop/sequencing-data/AR233_S17_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR233_S17_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	4	2	3	74	74	1.32	0.31	86	39	4	10	7	32	5.36	177.14	1.2	7	59.7	0.18	2.8	2.98	10.77	11.61	26600	2650	13300	2180	75.5	17800	4980	43	97	231	21.2	405.88	344.55	1.7	28.7	31.1	83.2	14.26	5	295.0	 66.0	2845.68	1500.525	27.59	2.3	23.8	3.2	31.6		< 0.2	1.9	0.7	20.2				4.8	< 0.2	39.8	< 0.2	< 0.2																									
2022	3-Aug-22	AR234	/Users/amandarodriguez/Desktop/sequencing-data/AR234_S18_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR234_S18_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	5	2	1	116	116	3.19	0.67	58	29	0	2	21	31.4	5.39	212.56	1.2	6.8	56.55	0.22	0.69	0.91	4.47	14.13	27500	2250	13800	1980	54.9	13400	4390	29.7	100.9	169	9.9	504.87	403.46	1.23	28.7	31.1	83.2	14.26	5	208.0	 26.0	2559.108	886.95	20.71	2.1	26.4	3.3	66.2		< 0.2	2.1	0.6	21.4				5.3	< 0.2	51.3	< 0.2	< 0.2																									
2022	3-Aug-22	AR236	/Users/amandarodriguez/Desktop/sequencing-data/AR236_S19_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR236_S19_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	5	2	2	102	102	2.75	0.59	64	26	0	8	18	31.4	5.39	212.56	1.2	6.8	56.55	0.22	0.69	0.91	4.47	14.13	27500	2250	13800	1980	54.9	13400	4390	29.7	100.9	169	9.9	504.87	403.46	1.23	28.7	31.1	83.2	14.26	5	208.0	 26.0	2559.108	886.95	20.71	2.1	26.4	3.3	66.2		< 0.2	2.1	0.6	21.4				5.3	< 0.2	51.3	< 0.2	< 0.2																									
2022	3-Aug-22	AR239	/Users/amandarodriguez/Desktop/sequencing-data/AR239_S20_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR239_S20_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	5	2	3	14	14	1.44	0.54	60	30	0	8	20	31.4	5.39	212.56	1.2	6.8	56.55	0.22	0.69	0.91	4.47	14.13	27500	2250	13800	1980	54.9	13400	4390	29.7	100.9	169	9.9	504.87	403.46	1.23	28.7	31.1	83.2	14.26	5	208.0	 26.0	2559.108	886.95	20.71	2.1	26.4	3.3	66.2		< 0.2	2.1	0.6	21.4				5.3	< 0.2	51.3	< 0.2	< 0.2																									
2022	3-Aug-22	AR240	/Users/amandarodriguez/Desktop/sequencing-data/AR240_S21_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR240_S21_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	6	2	1	87	87	1.67	0.37	78	37	1	9	11	28.3	4.9	146.57	1.2	7.2	76.89	0.11	0.57	0.68	9.41	17.03	27100	2520	12600	2290	69.6	17700	5340	55.5	110.7	209	22.7	296.31	392.69	1.53	28.7	31.1	83.2	14.26	5	233.0	 54.0	3056.1	636.66	21.31	3	17.1	2.9	46.6		< 0.2	2.3	0.6	21.6				5.5	< 0.2	52.6	< 0.2	< 0.2																									
2022	3-Aug-22	AR241	/Users/amandarodriguez/Desktop/sequencing-data/AR241_S22_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR241_S22_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	6	2	2	117	117	2.58	0.54	90	40	0	18	5	28.3	4.9	146.57	1.2	7.2	76.89	0.11	0.57	0.68	9.41	17.03	27100	2520	12600	2290	69.6	17700	5340	55.5	110.7	209	22.7	296.31	392.69	1.53	28.7	31.1	83.2	14.26	5	233.0	 54.0	3056.1	636.66	21.31	3	17.1	2.9	46.6		< 0.2	2.3	0.6	21.6				5.5	< 0.2	52.6	< 0.2	< 0.2																									
2022	3-Aug-22	AR242	/Users/amandarodriguez/Desktop/sequencing-data/AR242_S23_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR242_S23_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	6	2	3	55	55	1.31	0.33	86	40	1	14	7	28.3	4.9	146.57	1.2	7.2	76.89	0.11	0.57	0.68	9.41	17.03	27100	2520	12600	2290	69.6	17700	5340	55.5	110.7	209	22.7	296.31	392.69	1.53	28.7	31.1	83.2	14.26	5	233.0	 54.0	3056.1	636.66	21.31	3	17.1	2.9	46.6		< 0.2	2.3	0.6	21.6				5.5	< 0.2	52.6	< 0.2	< 0.2																									
2022	3-Aug-22	AR243	/Users/amandarodriguez/Desktop/sequencing-data/AR243_S24_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR243_S24_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	1	3	1	110	110	2.33	0.50	88	39	1	19	6	38.8	6.6	374.16	1.2	6.8	85.4	0.26	1.8	2.06	0	17.11	28400	2450	14000	2110	55.9	16500	4860	35.1	109.8	191	25.3	320.1	216.23	1.08	28.7	31.1	83.2	14.26	5	258.0	 48.0	2693.376	987.795	22.43	3.4	25	3.7	57.5		< 0.2	1.8	0.9	16.8				6.4	< 0.2	42	< 0.2	< 0.2																									
2022	3-Aug-22	AR244	/Users/amandarodriguez/Desktop/sequencing-data/AR244_S25_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR244_S25_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	1	3	1	110	110	2.33	0.50	88	39	1	19	6	38.8	6.6	374.16	1.2	6.8	85.4	0.26	1.8	2.06	0	17.11	28400	2450	14000	2110	55.9	16500	4860	35.1	109.8	191	25.3	320.1	216.23	1.08	28.7	31.1	83.2	14.26	5	258.0	 48.0	2693.376	987.795	22.43	3.4	25	3.7	57.5		< 0.2	1.8	0.9	16.8				6.4	< 0.2	42	< 0.2	< 0.2																									
2022	3-Aug-22	AR245	NA	NA	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	1	3	2	136	136	2.77	0.56	94	42	2	19	3	38.8	6.6	374.16	1.2	6.8	85.4	0.26	1.8	2.06	0	17.11	28400	2450	14000	2110	55.9	16500	4860	35.1	109.8	191	25.3	320.1	216.23	1.08	28.7	31.1	83.2	14.26	5	258.0	 48.0	2693.376	987.795	22.43	3.4	25	3.7	57.5		< 0.2	1.8	0.9	16.8				6.4	< 0.2	42	< 0.2	< 0.2																									
2022	3-Aug-22	AR246	NA	NA	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	1	3	2	136	136	2.77	0.56	94	42	2	19	3	38.8	6.6	374.16	1.2	6.8	85.4	0.26	1.8	2.06	0	17.11	28400	2450	14000	2110	55.9	16500	4860	35.1	109.8	191	25.3	320.1	216.23	1.08	28.7	31.1	83.2	14.26	5	258.0	 48.0	2693.376	987.795	22.43	3.4	25	3.7	57.5		< 0.2	1.8	0.9	16.8				6.4	< 0.2	42	< 0.2	< 0.2																									
2022	3-Aug-22	AR247	/Users/amandarodriguez/Desktop/sequencing-data/AR247_S28_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR247_S28_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	1	3	3	136	136	2.77	0.56						38.8	6.6	374.16	1.2	6.8	85.4	0.26	1.8	2.06	0	17.11	28400	2450	14000	2110	55.9	16500	4860	35.1	109.8	191	25.3	320.1	216.23	1.08	28.7	31.1	83.2	14.26	5	258.0	 48.0	2693.376	987.795	22.43	3.4	25	3.7	57.5		< 0.2	1.8	0.9	16.8				6.4	< 0.2	42	< 0.2	< 0.2																									
2022	11-Aug-22	AR248	/Users/amandarodriguez/Desktop/sequencing-data/AR248_S29_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR248_S29_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	1	3	3	136	136	2.77	0.56						38.8	6.6	374.16	1.2	6.8	85.4	0.26	1.8	2.06	0	17.11	28400	2450	14000	2110	55.9	16500	4860	35.1	109.8	191	25.3	320.1	216.23	1.08	28.7	31.1	83.2	14.26	5	258.0	 48.0	2693.376	987.795	22.43	3.4	25	3.7	57.5		< 0.2	1.8	0.9	16.8				6.4	< 0.2	42	< 0.2	< 0.2																									
2022	11-Aug-22	AR249	/Users/amandarodriguez/Desktop/sequencing-data/AR249_S30_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR249_S30_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	2	3	1	122	122	3.02	0.63	92	45	1	8	4	32.90	6.25	211.78	1.2	6.6	71.07	0.42	2.33	2.75	3.43	18.72	26200	2600	14700	2200	70.6	17000	5160	49.4	113.7	263	9.7	366.29	247.46	1.35	28.7	31.1	83.2	14.26	5	211.0	 41.0	2444.88	1016.955	21.29	3.3	27.2	3.5	70.5		< 0.2	2	0.8	18.7				5.7	< 0.2	46.9	< 0.2	< 0.2																									
2022	11-Aug-22	AR250	/Users/amandarodriguez/Desktop/sequencing-data/AR250_S31_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR250_S31_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	2	3	1	122	122	3.02	0.63	92	45	1	8	4	32.90	6.25	211.78	1.2	6.6	71.07	0.42	2.33	2.75	3.43	18.72	26200	2600	14700	2200	70.6	17000	5160	49.4	113.7	263	9.7	366.29	247.46	1.35	28.7	31.1	83.2	14.26	5	211.0	 41.0	2444.88	1016.955	21.29	3.3	27.2	3.5	70.5		< 0.2	2	0.8	18.7				5.7	< 0.2	46.9	< 0.2	< 0.2																									
2022	11-Aug-22	AR251	/Users/amandarodriguez/Desktop/sequencing-data/AR251_S32_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR251_S32_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	2	3	2	97	97	2.46	0.54	94	40	0	18	3	32.90	6.25	211.78	1.2	6.6	71.07	0.42	2.33	2.75	3.43	18.72	26200	2600	14700	2200	70.6	17000	5160	49.4	113.7	263	9.7	366.29	247.46	1.35	28.7	31.1	83.2	14.26	5	211.0	 41.0	2444.88	1016.955	21.29	3.3	27.2	3.5	70.5		< 0.2	2	0.8	18.7				5.7	< 0.2	46.9	< 0.2	< 0.2																									
2022	11-Aug-22	AR252	/Users/amandarodriguez/Desktop/sequencing-data/AR252_S33_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR252_S33_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	2	3	3	143	143	2.94	0.59	90	44	0	14	5	32.90	6.25	211.78	1.2	6.6	71.07	0.42	2.33	2.75	3.43	18.72	26200	2600	14700	2200	70.6	17000	5160	49.4	113.7	263	9.7	366.29	247.46	1.35	28.7	31.1	83.2	14.26	5	211.0	 41.0	2444.88	1016.955	21.29	3.3	27.2	3.5	70.5		< 0.2	2	0.8	18.7				5.7	< 0.2	46.9	< 0.2	< 0.2																									
2022	11-Aug-22	AR253	/Users/amandarodriguez/Desktop/sequencing-data/AR253_S34_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR253_S34_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	3	3	1	54	54	1.82	0.46	80	32	2	9	10	41.7	6.6	288.13	1.2	6.8	92.88	0.39	1.78	2.17	13.35	16.33	25600	2940	14300	2380	68.1	18100	5180	58.8	103.3	252	47.5	432.29	273.99	0.79	28.7	31.1	83.2	14.26	5	288.0	 56.0	2669.328	1136.025	23.5	3.8	31	3.6	63.6		< 0.2	1.8	1	19.8				4.6	< 0.2	39.6	< 0.2	< 0.2																									
2022	11-Aug-22	AR255	/Users/amandarodriguez/Desktop/sequencing-data/AR255_S35_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR255_S35_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	3	3	2	79	79	2.86	0.65	88	42	0	7	6	41.7	6.6	288.13	1.2	6.8	92.88	0.39	1.78	2.17	13.35	16.33	25600	2940	14300	2380	68.1	18100	5180	58.8	103.3	252	47.5	432.29	273.99	0.79	28.7	31.1	83.2	14.26	5	288.0	 56.0	2669.328	1136.025	23.5	3.8	31	3.6	63.6		< 0.2	1.8	1	19.8				4.6	< 0.2	39.6	< 0.2	< 0.2																									
2022	11-Aug-22	AR256	/Users/amandarodriguez/Desktop/sequencing-data/AR256_S36_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR256_S36_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	3	3	3	97	97	2.99	0.65	90	43	2	15	5	41.7	6.6	288.13	1.2	6.8	92.88	0.39	1.78	2.17	13.35	16.33	25600	2940	14300	2380	68.1	18100	5180	58.8	103.3	252	47.5	432.29	273.99	0.79	28.7	31.1	83.2	14.26	5	288.0	 56.0	2669.328	1136.025	23.5	3.8	31	3.6	63.6		< 0.2	1.8	1	19.8				4.6	< 0.2	39.6	< 0.2	< 0.2																									
2022	11-Aug-22	AR258	/Users/amandarodriguez/Desktop/sequencing-data/AR258_S37_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR258_S37_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	4	3	1	129	129	3.62	0.75	78	30	10	2	11	32.1	5.79	194.65	1.2	6.8	107.96	0.31	0.69	1.00	15.87	18.41	26300	2940	14300	2290	75.8	17300	5090	51.3	103.4	251	14	531.27	NA	1.6	28.7	31.1	83.2	14.26	5	226.0	 40.0	2771.532	527.31	18.92	3.7	29.3	3.1	70.6		< 0.2	2.8	0.9	22				5.6	< 0.2	39.7	< 0.2	< 0.2																									
2022	11-Aug-22	AR259	/Users/amandarodriguez/Desktop/sequencing-data/AR259_S38_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR259_S38_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	4	3	2	55	55	3.32	0.83	64	27	6	1	18	32.1	5.79	194.65	1.2	6.8	107.96	0.31	0.69	1.00	15.87	18.41	26300	2940	14300	2290	75.8	17300	5090	51.3	103.4	251	14	531.27	NA	1.6	28.7	31.1	83.2	14.26	5	226.0	 40.0	2771.532	527.31	18.92	3.7	29.3	3.1	70.6		< 0.2	2.8	0.9	22				5.6	< 0.2	39.7	< 0.2	< 0.2																									
2022	11-Aug-22	AR263	/Users/amandarodriguez/Desktop/sequencing-data/AR263_S39_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR263_S39_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	5	3	2	119	119	2.85	0.60	82	41	0	11	9	27.1	4.89	140.26	1.2	6.7	80.03	0.1	3.37	3.47	2.78	16.69	24200	2160	9500	1970	83.5	16400	5840	41.3	79.7	221	13.3	409.18	239.29	1.6	28.7	31.1	83.2	14.26	5	240.0	 36.0	2559.108	664.605	19.02	5.1	30.9	3.2	85.1		< 0.2	2.9	0.5	20.1				5.1	< 0.2	51.3	< 0.2	< 0.2																									
